TimeStamp,ECG,PPG
15:36:59,-25990.0,-14253.0,1338.0
15:36:59,-25990.0,-14253.0,1338.0
15:36:59,-25990.0,-14253.0,1338.0
15:36:59,-25966.0,-14263.0,1351.0
15:36:59,-25966.0,-14263.0,1351.0
15:36:59,-25966.0,-14263.0,1351.0
15:36:59,-25966.0,-14263.0,1351.0
15:36:59,-25903.0,-14244.0,1358.0
15:36:59,-25903.0,-14244.0,1358.0
15:36:59,-25903.0,-14244.0,1358.0
15:36:59,-25903.0,-14244.0,1358.0
15:36:59,-25866.0,-14244.0,1386.0
15:36:59,-25866.0,-14244.0,1386.0
15:36:59,-25866.0,-14244.0,1386.0
15:36:59,-25866.0,-14244.0,1386.0
15:36:59,-27135.0,-14236.0,1393.0
15:36:59,-27135.0,-14236.0,1393.0
15:36:59,-27135.0,-14236.0,1393.0
15:36:59,-27135.0,-14236.0,1393.0
15:36:59,-26619.0,-14236.0,1398.0
15:36:59,-26619.0,-14236.0,1398.0
15:36:59,-26619.0,-14236.0,1398.0
15:36:59,-26619.0,-14236.0,1398.0
15:36:59,-25792.0,-14230.0,1426.0
15:36:59,-25792.0,-14230.0,1426.0
15:36:59,-25792.0,-14230.0,1426.0
15:36:59,-25792.0,-14230.0,1426.0
15:36:59,-25812.0,-14224.0,1441.0
15:36:59,-25812.0,-14224.0,1441.0
15:36:59,-25812.0,-14224.0,1441.0
15:36:59,-25812.0,-14224.0,1441.0
15:36:59,-25805.0,-14216.0,1451.0
15:36:59,-25805.0,-14216.0,1451.0
15:36:59,-25805.0,-14216.0,1451.0
15:36:59,-25805.0,-14216.0,1451.0
15:36:59,-25934.0,-14211.0,1473.0
15:36:59,-25934.0,-14211.0,1473.0
15:36:59,-25934.0,-14211.0,1473.0
15:36:59,-25934.0,-14211.0,1473.0
15:36:59,-25916.0,-14207.0,1490.0
15:36:59,-25916.0,-14207.0,1490.0
15:36:59,-25916.0,-14207.0,1490.0
15:36:59,-25916.0,-14207.0,1490.0
15:36:59,-26015.0,-14196.0,1501.0
15:36:59,-26015.0,-14196.0,1501.0
15:36:59,-26015.0,-14196.0,1501.0
15:36:59,-26015.0,-14196.0,1501.0
15:36:59,-26090.0,-14197.0,1502.0
15:36:59,-26090.0,-14197.0,1502.0
15:36:59,-26090.0,-14197.0,1502.0
15:36:59,-26090.0,-14197.0,1502.0
15:36:59,-26265.0,-14186.0,1525.0
15:36:59,-26265.0,-14186.0,1525.0
15:36:59,-26265.0,-14186.0,1525.0
15:36:59,-26265.0,-14186.0,1525.0
15:36:59,-26356.0,-14206.0,1496.0
15:36:59,-26356.0,-14206.0,1496.0
15:36:59,-26356.0,-14206.0,1496.0
15:36:59,-26356.0,-14206.0,1496.0
15:36:59,-26443.0,-14242.0,1376.0
15:36:59,-26443.0,-14242.0,1376.0
15:36:59,-26443.0,-14242.0,1376.0
15:36:59,-26443.0,-14242.0,1376.0
15:36:59,-26501.0,-14280.0,1265.0
15:36:59,-26501.0,-14280.0,1265.0
15:36:59,-26501.0,-14280.0,1265.0
15:36:59,-26501.0,-14280.0,1265.0
15:36:59,-26326.0,-14296.0,1184.0
15:36:59,-26326.0,-14296.0,1184.0
15:36:59,-26326.0,-14296.0,1184.0
15:36:59,-26326.0,-14296.0,1184.0
15:36:59,-26201.0,-14300.0,1168.0
15:36:59,-26201.0,-14300.0,1168.0
15:36:59,-26201.0,-14300.0,1168.0
15:36:59,-26201.0,-14300.0,1168.0
15:36:59,-26176.0,-14314.0,1144.0
15:36:59,-26176.0,-14314.0,1144.0
15:36:59,-26176.0,-14314.0,1144.0
15:36:59,-26176.0,-14314.0,1144.0
15:36:59,-26121.0,-14315.0,1139.0
15:36:59,-26121.0,-14315.0,1139.0
15:36:59,-26121.0,-14315.0,1139.0
15:36:59,-26121.0,-14315.0,1139.0
15:36:59,-26172.0,-14315.0,1154.0
15:36:59,-26172.0,-14315.0,1154.0
15:36:59,-26172.0,-14315.0,1154.0
15:36:59,-26172.0,-14315.0,1154.0
15:36:59,-26166.0,-14312.0,1165.0
15:36:59,-26166.0,-14312.0,1165.0
15:36:59,-26166.0,-14312.0,1165.0
