TimeStamp,ecg,ppg,sp02
15:38:27,1021.0,-12863.0,-1737.0
15:38:27,1021.0,-12863.0,-1737.0
15:38:27,1021.0,-12863.0,-1737.0
15:38:27,1021.0,-12863.0,-1737.0
15:38:27,954.0,-12873.0,-1756.0
15:38:27,954.0,-12873.0,-1756.0
15:38:27,954.0,-12873.0,-1756.0
15:38:27,954.0,-12873.0,-1756.0
15:38:27,908.0,-12878.0,-1773.0
15:38:27,908.0,-12878.0,-1773.0
15:38:27,908.0,-12878.0,-1773.0
15:38:27,908.0,-12878.0,-1773.0
15:38:27,902.0,-12879.0,-1759.0
15:38:27,902.0,-12879.0,-1759.0
15:38:27,902.0,-12879.0,-1759.0
15:38:27,902.0,-12879.0,-1759.0
15:38:27,890.0,-12873.0,-1764.0
15:38:27,890.0,-12873.0,-1764.0
15:38:27,890.0,-12873.0,-1764.0
15:38:27,890.0,-12873.0,-1764.0
15:38:27,894.0,-12879.0,-1753.0
15:38:27,894.0,-12879.0,-1753.0
15:38:27,894.0,-12879.0,-1753.0
15:38:27,894.0,-12879.0,-1753.0
15:38:27,910.0,-12880.0,-1745.0
15:38:27,910.0,-12880.0,-1745.0
15:38:27,910.0,-12880.0,-1745.0
15:38:27,910.0,-12880.0,-1745.0
15:38:27,924.0,-12867.0,-1739.0
15:38:27,924.0,-12867.0,-1739.0
15:38:27,924.0,-12867.0,-1739.0
15:38:27,924.0,-12867.0,-1739.0
15:38:27,929.0,-12860.0,-1731.0
15:38:27,929.0,-12860.0,-1731.0
15:38:27,929.0,-12860.0,-1731.0
15:38:27,929.0,-12860.0,-1731.0
15:38:27,929.0,-12870.0,-1713.0
15:38:27,929.0,-12870.0,-1713.0
15:38:27,929.0,-12870.0,-1713.0
15:38:27,929.0,-12870.0,-1713.0
15:38:27,937.0,-12864.0,-1708.0
15:38:27,937.0,-12864.0,-1708.0
15:38:27,937.0,-12864.0,-1708.0
15:38:27,937.0,-12864.0,-1708.0
15:38:27,924.0,-12859.0,-1688.0
15:38:27,924.0,-12859.0,-1688.0
15:38:27,924.0,-12859.0,-1688.0
15:38:27,924.0,-12859.0,-1688.0
15:38:27,929.0,-12863.0,-1699.0
15:38:27,929.0,-12863.0,-1699.0
15:38:27,929.0,-12863.0,-1699.0
15:38:27,929.0,-12863.0,-1699.0
15:38:27,929.0,-12859.0,-1679.0
15:38:27,929.0,-12859.0,-1679.0
15:38:27,929.0,-12859.0,-1679.0
15:38:27,929.0,-12859.0,-1679.0
15:38:27,930.0,-12865.0,-1686.0
15:38:27,930.0,-12865.0,-1686.0
15:38:27,930.0,-12865.0,-1686.0
15:38:27,930.0,-12865.0,-1686.0
15:38:27,937.0,-12861.0,-1674.0
15:38:27,937.0,-12861.0,-1674.0
15:38:27,937.0,-12861.0,-1674.0
15:38:27,937.0,-12861.0,-1674.0
15:38:27,917.0,-12865.0,-1667.0
15:38:27,917.0,-12865.0,-1667.0
15:38:27,917.0,-12865.0,-1667.0
15:38:27,917.0,-12865.0,-1667.0
15:38:27,927.0,-12850.0,-1651.0
15:38:27,927.0,-12850.0,-1651.0
15:38:27,927.0,-12850.0,-1651.0
15:38:27,927.0,-12850.0,-1651.0
15:38:27,929.0,-12844.0,-1640.0
15:38:27,929.0,-12844.0,-1640.0
15:38:27,929.0,-12844.0,-1640.0
15:38:27,929.0,-12844.0,-1640.0
15:38:27,923.0,-12850.0,-1631.0
15:38:27,923.0,-12850.0,-1631.0
15:38:27,923.0,-12850.0,-1631.0
15:38:27,923.0,-12850.0,-1631.0
15:38:27,923.0,-12850.0,-1618.0
15:38:28,923.0,-12850.0,-1618.0
15:38:28,923.0,-12850.0,-1618.0
15:38:28,923.0,-12850.0,-1618.0
15:38:28,941.0,-12854.0,-1613.0
15:38:28,941.0,-12854.0,-1613.0
15:38:28,941.0,-12854.0,-1613.0
15:38:28,941.0,-12854.0,-1613.0
15:38:28,947.0,-12848.0,-1600.0
15:38:28,947.0,-12848.0,-1600.0
15:38:28,947.0,-12848.0,-1600.0
15:38:28,947.0,-12848.0,-1600.0
15:38:28,967.0,-12847.0,-1574.0
15:38:28,967.0,-12847.0,-1574.0
15:38:28,967.0,-12847.0,-1574.0
15:38:28,967.0,-12847.0,-1574.0
15:38:28,941.0,-12843.0,-1564.0
15:38:28,941.0,-12843.0,-1564.0
15:38:28,941.0,-12843.0,-1564.0
15:38:28,941.0,-12843.0,-1564.0
15:38:28,934.0,-12838.0,-1550.0
15:38:28,934.0,-12838.0,-1550.0
15:38:28,934.0,-12838.0,-1550.0
15:38:28,934.0,-12838.0,-1550.0
15:38:28,1013.0,-12833.0,-1548.0
15:38:28,1013.0,-12833.0,-1548.0
15:38:28,1013.0,-12833.0,-1548.0
15:38:28,1013.0,-12833.0,-1548.0
15:38:28,1069.0,-12824.0,-1535.0
15:38:28,1069.0,-12824.0,-1535.0
15:38:28,1069.0,-12824.0,-1535.0
15:38:28,1069.0,-12824.0,-1535.0
15:38:28,627.0,-12825.0,-1512.0
15:38:28,627.0,-12825.0,-1512.0
15:38:28,627.0,-12825.0,-1512.0
15:38:28,627.0,-12825.0,-1512.0
15:38:28,917.0,-12827.0,-1497.0
15:38:28,917.0,-12827.0,-1497.0
15:38:28,917.0,-12827.0,-1497.0
15:38:28,917.0,-12827.0,-1497.0
15:38:28,962.0,-12820.0,-1490.0
15:38:28,962.0,-12820.0,-1490.0
15:38:28,962.0,-12820.0,-1490.0
15:38:28,962.0,-12820.0,-1490.0
15:38:28,990.0,-12821.0,-1479.0
15:38:28,990.0,-12821.0,-1479.0
15:38:28,990.0,-12821.0,-1479.0
15:38:28,990.0,-12821.0,-1479.0
15:38:28,1014.0,-12816.0,-1456.0
15:38:28,1014.0,-12816.0,-1456.0
15:38:28,1014.0,-12816.0,-1456.0
15:38:28,1014.0,-12816.0,-1456.0
15:38:28,1002.0,-12813.0,-1442.0
15:38:28,1002.0,-12813.0,-1442.0
15:38:28,1002.0,-12813.0,-1442.0
15:38:28,1002.0,-12813.0,-1442.0
15:38:28,1025.0,-12805.0,-1434.0
15:38:28,1025.0,-12805.0,-1434.0
15:38:28,1025.0,-12805.0,-1434.0
15:38:28,1025.0,-12805.0,-1434.0
15:38:28,1030.0,-12799.0,-1400.0
15:38:28,1030.0,-12799.0,-1400.0
15:38:28,1030.0,-12799.0,-1400.0
15:38:28,1030.0,-12799.0,-1400.0
15:38:28,1051.0,-12791.0,-1394.0
15:38:28,1051.0,-12791.0,-1394.0
15:38:28,1051.0,-12791.0,-1394.0
15:38:28,1051.0,-12791.0,-1394.0
15:38:28,1096.0,-12798.0,-1395.0
15:38:28,1096.0,-12798.0,-1395.0
15:38:28,1096.0,-12798.0,-1395.0
15:38:28,1096.0,-12798.0,-1395.0
15:38:28,1158.0,-12807.0,-1407.0
15:38:28,1158.0,-12807.0,-1407.0
15:38:28,1158.0,-12807.0,-1407.0
15:38:28,1158.0,-12807.0,-1407.0
15:38:28,1141.0,-12803.0,-1423.0
15:38:28,1141.0,-12803.0,-1423.0
15:38:28,1141.0,-12803.0,-1423.0
15:38:28,1141.0,-12803.0,-1423.0
15:38:28,1106.0,-12820.0,-1454.0
15:38:28,1106.0,-12820.0,-1454.0
15:38:28,1106.0,-12820.0,-1454.0
15:38:28,1106.0,-12820.0,-1454.0
15:38:28,1055.0,-12828.0,-1462.0
15:38:28,1055.0,-12828.0,-1462.0
15:38:28,1055.0,-12828.0,-1462.0
15:38:28,1055.0,-12828.0,-1462.0
15:38:28,998.0,-12825.0,-1481.0
15:38:28,998.0,-12825.0,-1481.0
15:38:28,998.0,-12825.0,-1481.0
15:38:28,998.0,-12825.0,-1481.0
15:38:28,970.0,-12833.0,-1480.0
15:38:28,970.0,-12833.0,-1480.0
15:38:28,970.0,-12833.0,-1480.0
15:38:28,970.0,-12833.0,-1480.0
15:38:28,937.0,-12830.0,-1476.0
15:38:28,937.0,-12830.0,-1476.0
15:38:28,937.0,-12830.0,-1476.0
15:38:28,937.0,-12830.0,-1476.0
15:38:28,915.0,-12846.0,-1468.0
15:38:28,915.0,-12846.0,-1468.0
15:38:28,915.0,-12846.0,-1468.0
15:38:28,915.0,-12846.0,-1468.0
15:38:28,927.0,-12842.0,-1471.0
15:38:28,927.0,-12842.0,-1471.0
15:38:28,927.0,-12842.0,-1471.0
15:38:28,927.0,-12842.0,-1471.0
15:38:28,953.0,-12843.0,-1474.0
15:38:28,953.0,-12843.0,-1474.0
15:38:28,953.0,-12843.0,-1474.0
15:38:28,953.0,-12843.0,-1474.0
15:38:28,968.0,-12839.0,-1457.0
15:38:28,968.0,-12839.0,-1457.0
15:38:28,968.0,-12839.0,-1457.0
15:38:28,968.0,-12839.0,-1457.0
15:38:28,966.0,-12839.0,-1457.0
15:38:28,966.0,-12839.0,-1457.0
15:38:28,966.0,-12839.0,-1457.0
15:38:28,966.0,-12839.0,-1457.0
15:38:28,984.0,-12843.0,-1446.0
15:38:28,984.0,-12843.0,-1446.0
15:38:28,984.0,-12843.0,-1446.0
15:38:28,984.0,-12843.0,-1446.0
15:38:28,969.0,-12845.0,-1446.0
15:38:28,969.0,-12845.0,-1446.0
15:38:28,969.0,-12845.0,-1446.0
15:38:28,969.0,-12845.0,-1446.0
15:38:28,970.0,-12835.0,-1436.0
15:38:28,970.0,-12835.0,-1436.0
15:38:28,970.0,-12835.0,-1436.0
15:38:28,970.0,-12835.0,-1436.0
15:38:28,958.0,-12835.0,-1438.0
15:38:28,958.0,-12835.0,-1438.0
15:38:28,958.0,-12835.0,-1438.0
15:38:28,958.0,-12835.0,-1438.0
15:38:28,971.0,-12842.0,-1433.0
15:38:28,971.0,-12842.0,-1433.0
15:38:28,971.0,-12842.0,-1433.0
15:38:28,971.0,-12842.0,-1433.0
15:38:28,951.0,-12844.0,-1421.0
15:38:28,951.0,-12844.0,-1421.0
15:38:28,951.0,-12844.0,-1421.0
15:38:28,951.0,-12844.0,-1421.0
15:38:28,948.0,-12845.0,-1432.0
15:38:28,948.0,-12845.0,-1432.0
15:38:28,948.0,-12845.0,-1432.0
15:38:28,948.0,-12845.0,-1432.0
15:38:28,956.0,-12853.0,-1424.0
15:38:28,956.0,-12853.0,-1424.0
15:38:28,956.0,-12853.0,-1424.0
15:38:28,956.0,-12853.0,-1424.0
15:38:28,963.0,-12845.0,-1412.0
15:38:28,963.0,-12845.0,-1412.0
15:38:28,963.0,-12845.0,-1412.0
15:38:28,963.0,-12845.0,-1412.0
15:38:28,953.0,-12842.0,-1394.0
15:38:28,953.0,-12842.0,-1394.0
15:38:28,953.0,-12842.0,-1394.0
15:38:28,953.0,-12842.0,-1394.0
15:38:28,961.0,-12840.0,-1387.0
15:38:28,961.0,-12840.0,-1387.0
15:38:28,961.0,-12840.0,-1387.0
15:38:28,961.0,-12840.0,-1387.0
15:38:28,963.0,-12849.0,-1382.0
15:38:28,963.0,-12849.0,-1382.0
15:38:28,963.0,-12849.0,-1382.0
15:38:28,963.0,-12849.0,-1382.0
15:38:28,982.0,-12832.0,-1369.0
15:38:28,982.0,-12832.0,-1369.0
15:38:28,982.0,-12832.0,-1369.0
15:38:28,982.0,-12832.0,-1369.0
15:38:28,983.0,-12849.0,-1356.0
15:38:28,983.0,-12849.0,-1356.0
15:38:28,983.0,-12849.0,-1356.0
15:38:28,983.0,-12849.0,-1356.0
15:38:28,1002.0,-12833.0,-1350.0
15:38:28,1002.0,-12833.0,-1350.0
15:38:28,1002.0,-12833.0,-1350.0
15:38:28,1002.0,-12833.0,-1350.0
15:38:28,992.0,-12833.0,-1345.0
15:38:28,992.0,-12833.0,-1345.0
15:38:28,992.0,-12833.0,-1345.0
15:38:28,992.0,-12833.0,-1345.0
15:38:28,964.0,-12830.0,-1334.0
15:38:28,964.0,-12830.0,-1334.0
15:38:28,964.0,-12830.0,-1334.0
15:38:28,964.0,-12830.0,-1334.0
15:38:28,975.0,-12834.0,-1315.0
15:38:28,975.0,-12834.0,-1315.0
15:38:28,975.0,-12834.0,-1315.0
15:38:28,975.0,-12834.0,-1315.0
15:38:28,1181.0,-12841.0,-1312.0
15:38:28,1181.0,-12841.0,-1312.0
15:38:28,1181.0,-12841.0,-1312.0
15:38:28,1181.0,-12841.0,-1312.0
15:38:28,783.0,-12840.0,-1296.0
15:38:28,783.0,-12840.0,-1296.0
15:38:28,783.0,-12840.0,-1296.0
15:38:28,783.0,-12840.0,-1296.0
15:38:28,738.0,-12836.0,-1292.0
15:38:28,738.0,-12836.0,-1292.0
15:38:29,738.0,-12836.0,-1292.0
15:38:29,738.0,-12836.0,-1292.0
15:38:29,977.0,-12847.0,-1289.0
15:38:29,977.0,-12847.0,-1289.0
15:38:29,977.0,-12847.0,-1289.0
15:38:29,977.0,-12847.0,-1289.0
15:38:29,1014.0,-12846.0,-1275.0
15:38:29,1014.0,-12846.0,-1275.0
15:38:29,1014.0,-12846.0,-1275.0
15:38:29,1014.0,-12846.0,-1275.0
15:38:29,1026.0,-12838.0,-1270.0
15:38:29,1026.0,-12838.0,-1270.0
15:38:29,1026.0,-12838.0,-1270.0
15:38:29,1026.0,-12838.0,-1270.0
15:38:29,1031.0,-12845.0,-1261.0
15:38:29,1031.0,-12845.0,-1261.0
15:38:29,1031.0,-12845.0,-1261.0
15:38:29,1031.0,-12845.0,-1261.0
15:38:29,1053.0,-12844.0,-1247.0
15:38:29,1053.0,-12844.0,-1247.0
15:38:29,1053.0,-12844.0,-1247.0
15:38:29,1053.0,-12844.0,-1247.0
15:38:29,1055.0,-12847.0,-1240.0
15:38:29,1055.0,-12847.0,-1240.0
15:38:29,1055.0,-12847.0,-1240.0
15:38:29,1055.0,-12847.0,-1240.0
15:38:29,1067.0,-12863.0,-1239.0
15:38:29,1067.0,-12863.0,-1239.0
15:38:29,1067.0,-12863.0,-1239.0
15:38:29,1067.0,-12863.0,-1239.0
15:38:29,1083.0,-12859.0,-1229.0
15:38:29,1083.0,-12859.0,-1229.0
15:38:29,1083.0,-12859.0,-1229.0
15:38:29,1083.0,-12859.0,-1229.0
15:38:29,1139.0,-12878.0,-1244.0
15:38:29,1139.0,-12878.0,-1244.0
15:38:29,1139.0,-12878.0,-1244.0
15:38:29,1139.0,-12878.0,-1244.0
15:38:29,1159.0,-12889.0,-1268.0
15:38:29,1159.0,-12889.0,-1268.0
15:38:29,1159.0,-12889.0,-1268.0
15:38:29,1159.0,-12889.0,-1268.0
15:38:29,1160.0,-12898.0,-1300.0
15:38:29,1160.0,-12898.0,-1300.0
15:38:29,1160.0,-12898.0,-1300.0
15:38:29,1160.0,-12898.0,-1300.0
15:38:29,1117.0,-12915.0,-1313.0
15:38:29,1117.0,-12915.0,-1313.0
15:38:29,1117.0,-12915.0,-1313.0
15:38:29,1117.0,-12915.0,-1313.0
15:38:29,1055.0,-12924.0,-1319.0
15:38:29,1055.0,-12924.0,-1319.0
15:38:29,1055.0,-12924.0,-1319.0
15:38:29,1055.0,-12924.0,-1319.0
15:38:29,1005.0,-12935.0,-1315.0
15:38:29,1005.0,-12935.0,-1315.0
15:38:29,1005.0,-12935.0,-1315.0
15:38:29,1005.0,-12935.0,-1315.0
15:38:29,990.0,-12934.0,-1322.0
15:38:29,990.0,-12934.0,-1322.0
15:38:29,990.0,-12934.0,-1322.0
15:38:29,990.0,-12934.0,-1322.0
15:38:29,986.0,-12931.0,-1294.0
15:38:29,986.0,-12931.0,-1294.0
15:38:29,986.0,-12931.0,-1294.0
15:38:29,986.0,-12931.0,-1294.0
15:38:29,992.0,-12930.0,-1281.0
15:38:29,992.0,-12930.0,-1281.0
15:38:29,992.0,-12930.0,-1281.0
15:38:29,992.0,-12930.0,-1281.0
15:38:29,994.0,-12915.0,-1273.0
15:38:29,994.0,-12915.0,-1273.0
15:38:29,994.0,-12915.0,-1273.0
15:38:29,994.0,-12915.0,-1273.0
15:38:29,1000.0,-12919.0,-1248.0
15:38:29,1000.0,-12919.0,-1248.0
15:38:29,1000.0,-12919.0,-1248.0
15:38:29,1000.0,-12919.0,-1248.0
15:38:29,999.0,-12920.0,-1230.0
15:38:29,999.0,-12920.0,-1230.0
15:38:29,999.0,-12920.0,-1230.0
15:38:29,999.0,-12920.0,-1230.0
15:38:29,998.0,-12906.0,-1197.0
15:38:29,998.0,-12906.0,-1197.0
15:38:29,998.0,-12906.0,-1197.0
15:38:29,998.0,-12906.0,-1197.0
15:38:29,1004.0,-12899.0,-1174.0
15:38:29,1004.0,-12899.0,-1174.0
15:38:29,1004.0,-12899.0,-1174.0
15:38:29,1004.0,-12899.0,-1174.0
15:38:29,1013.0,-12892.0,-1151.0
15:38:29,1013.0,-12892.0,-1151.0
15:38:29,1013.0,-12892.0,-1151.0
15:38:29,1013.0,-12892.0,-1151.0
15:38:29,1007.0,-12895.0,-1134.0
15:38:29,1007.0,-12895.0,-1134.0
15:38:29,1007.0,-12895.0,-1134.0
15:38:29,1007.0,-12895.0,-1134.0
15:38:29,1002.0,-12897.0,-1135.0
15:38:29,1002.0,-12897.0,-1135.0
15:38:29,1002.0,-12897.0,-1135.0
15:38:29,1002.0,-12897.0,-1135.0
15:38:29,994.0,-12891.0,-1121.0
15:38:29,994.0,-12891.0,-1121.0
15:38:29,994.0,-12891.0,-1121.0
15:38:29,994.0,-12891.0,-1121.0
15:38:29,1010.0,-12895.0,-1101.0
15:38:29,1010.0,-12895.0,-1101.0
15:38:29,1010.0,-12895.0,-1101.0
15:38:29,1010.0,-12895.0,-1101.0
15:38:29,1000.0,-12894.0,-1092.0
15:38:29,1000.0,-12894.0,-1092.0
15:38:29,1000.0,-12894.0,-1092.0
15:38:29,1000.0,-12894.0,-1092.0
15:38:29,998.0,-12889.0,-1069.0
15:38:29,998.0,-12889.0,-1069.0
15:38:29,998.0,-12889.0,-1069.0
15:38:29,998.0,-12889.0,-1069.0
15:38:29,1003.0,-12889.0,-1042.0
15:38:29,1003.0,-12889.0,-1042.0
15:38:29,1003.0,-12889.0,-1042.0
15:38:29,1003.0,-12889.0,-1042.0
15:38:29,995.0,-12874.0,-1006.0
15:38:29,995.0,-12874.0,-1006.0
15:38:29,995.0,-12874.0,-1006.0
15:38:29,995.0,-12874.0,-1006.0
15:38:29,1016.0,-12855.0,-998.0
15:38:29,1016.0,-12855.0,-998.0
15:38:29,1016.0,-12855.0,-998.0
15:38:29,1016.0,-12855.0,-998.0
15:38:29,1022.0,-12857.0,-965.0
15:38:29,1022.0,-12857.0,-965.0
15:38:29,1022.0,-12857.0,-965.0
15:38:29,1022.0,-12857.0,-965.0
15:38:29,1024.0,-12847.0,-948.0
15:38:29,1024.0,-12847.0,-948.0
15:38:29,1024.0,-12847.0,-948.0
15:38:29,1024.0,-12847.0,-948.0
15:38:29,1057.0,-12843.0,-912.0
15:38:29,1057.0,-12843.0,-912.0
15:38:29,1057.0,-12843.0,-912.0
15:38:29,1057.0,-12843.0,-912.0
15:38:29,1010.0,-12838.0,-881.0
15:38:29,1010.0,-12838.0,-881.0
15:38:29,1010.0,-12838.0,-881.0
15:38:29,1010.0,-12838.0,-881.0
15:38:29,1005.0,-12831.0,-856.0
15:38:29,1005.0,-12831.0,-856.0
15:38:29,1005.0,-12831.0,-856.0
15:38:29,1005.0,-12831.0,-856.0
15:38:29,1015.0,-12813.0,-822.0
15:38:29,1015.0,-12813.0,-822.0
15:38:29,1015.0,-12813.0,-822.0
15:38:29,1015.0,-12813.0,-822.0
15:38:29,1235.0,-12806.0,-782.0
15:38:29,1235.0,-12806.0,-782.0
15:38:29,1235.0,-12806.0,-782.0
15:38:29,1235.0,-12806.0,-782.0
15:38:29,691.0,-12792.0,-751.0
15:38:29,691.0,-12792.0,-751.0
15:38:29,691.0,-12792.0,-751.0
15:38:29,691.0,-12792.0,-751.0
15:38:29,850.0,-12771.0,-702.0
15:38:29,850.0,-12771.0,-702.0
15:38:29,850.0,-12771.0,-702.0
15:38:29,850.0,-12771.0,-702.0
15:38:29,1040.0,-12757.0,-670.0
15:38:29,1040.0,-12757.0,-670.0
15:38:29,1040.0,-12757.0,-670.0
15:38:29,1040.0,-12757.0,-670.0
15:38:29,1067.0,-12739.0,-616.0
15:38:29,1067.0,-12739.0,-616.0
15:38:29,1067.0,-12739.0,-616.0
15:38:29,1067.0,-12739.0,-616.0
15:38:29,1084.0,-12712.0,-585.0
15:38:29,1084.0,-12712.0,-585.0
15:38:29,1084.0,-12712.0,-585.0
15:38:29,1084.0,-12712.0,-585.0
15:38:29,1091.0,-12694.0,-539.0
15:38:29,1091.0,-12694.0,-539.0
15:38:29,1091.0,-12694.0,-539.0
15:38:29,1091.0,-12694.0,-539.0
15:38:29,1092.0,-12688.0,-506.0
15:38:29,1092.0,-12688.0,-506.0
15:38:29,1092.0,-12688.0,-506.0
15:38:29,1092.0,-12688.0,-506.0
15:38:29,1103.0,-12675.0,-455.0
15:38:29,1103.0,-12675.0,-455.0
15:38:29,1103.0,-12675.0,-455.0
15:38:29,1103.0,-12675.0,-455.0
15:38:29,1107.0,-12658.0,-395.0
15:38:29,1107.0,-12658.0,-395.0
15:38:29,1107.0,-12658.0,-395.0
15:38:29,1107.0,-12658.0,-395.0
15:38:29,1140.0,-12639.0,-362.0
15:38:29,1140.0,-12639.0,-362.0
15:38:29,1140.0,-12639.0,-362.0
15:38:29,1140.0,-12639.0,-362.0
15:38:29,1201.0,-12641.0,-363.0
15:38:29,1201.0,-12641.0,-363.0
15:38:30,1201.0,-12641.0,-363.0
15:38:30,1201.0,-12641.0,-363.0
15:38:30,1201.0,-12663.0,-432.0
15:38:30,1201.0,-12663.0,-432.0
15:38:30,1201.0,-12663.0,-432.0
15:38:30,1201.0,-12663.0,-432.0
15:38:30,1202.0,-12686.0,-477.0
15:38:30,1202.0,-12686.0,-477.0
15:38:30,1202.0,-12686.0,-477.0
15:38:30,1202.0,-12686.0,-477.0
15:38:30,1147.0,-12700.0,-506.0
15:38:30,1147.0,-12700.0,-506.0
15:38:30,1147.0,-12700.0,-506.0
15:38:30,1147.0,-12700.0,-506.0
15:38:30,1084.0,-12696.0,-511.0
15:38:30,1084.0,-12696.0,-511.0
15:38:30,1084.0,-12696.0,-511.0
15:38:30,1084.0,-12696.0,-511.0
15:38:30,1024.0,-12701.0,-502.0
15:38:30,1024.0,-12701.0,-502.0
15:38:30,1024.0,-12701.0,-502.0
15:38:30,1024.0,-12701.0,-502.0
15:38:30,1001.0,-12699.0,-486.0
15:38:30,1001.0,-12699.0,-486.0
15:38:30,1001.0,-12699.0,-486.0
15:38:30,1001.0,-12699.0,-486.0
15:38:30,991.0,-12690.0,-466.0
15:38:30,991.0,-12690.0,-466.0
15:38:30,991.0,-12690.0,-466.0
15:38:30,991.0,-12690.0,-466.0
15:38:30,1016.0,-12689.0,-445.0
15:38:30,1016.0,-12689.0,-445.0
15:38:30,1016.0,-12689.0,-445.0
15:38:30,1016.0,-12689.0,-445.0
15:38:30,1004.0,-12681.0,-416.0
15:38:30,1004.0,-12681.0,-416.0
15:38:30,1004.0,-12681.0,-416.0
15:38:30,1004.0,-12681.0,-416.0
15:38:30,1021.0,-12665.0,-397.0
15:38:30,1021.0,-12665.0,-397.0
15:38:30,1021.0,-12665.0,-397.0
15:38:30,1021.0,-12665.0,-397.0
15:38:30,1032.0,-12666.0,-375.0
15:38:30,1032.0,-12666.0,-375.0
15:38:30,1032.0,-12666.0,-375.0
15:38:30,1032.0,-12666.0,-375.0
15:38:30,1040.0,-12654.0,-355.0
15:38:30,1040.0,-12654.0,-355.0
15:38:30,1040.0,-12654.0,-355.0
15:38:30,1040.0,-12654.0,-355.0
15:38:30,1026.0,-12655.0,-328.0
15:38:30,1026.0,-12655.0,-328.0
15:38:30,1026.0,-12655.0,-328.0
15:38:30,1026.0,-12655.0,-328.0
15:38:30,1030.0,-12648.0,-322.0
15:38:30,1030.0,-12648.0,-322.0
15:38:30,1030.0,-12648.0,-322.0
15:38:30,1030.0,-12648.0,-322.0
15:38:30,1034.0,-12649.0,-316.0
15:38:30,1034.0,-12649.0,-316.0
15:38:30,1034.0,-12649.0,-316.0
15:38:30,1034.0,-12649.0,-316.0
15:38:30,1020.0,-12657.0,-325.0
15:38:30,1020.0,-12657.0,-325.0
15:38:30,1020.0,-12657.0,-325.0
15:38:30,1020.0,-12657.0,-325.0
15:38:30,1027.0,-12668.0,-326.0
15:38:30,1027.0,-12668.0,-326.0
15:38:30,1027.0,-12668.0,-326.0
15:38:30,1027.0,-12668.0,-326.0
15:38:30,1023.0,-12659.0,-336.0
15:38:30,1023.0,-12659.0,-336.0
15:38:30,1023.0,-12659.0,-336.0
15:38:30,1023.0,-12659.0,-336.0
15:38:30,1018.0,-12658.0,-314.0
15:38:30,1018.0,-12658.0,-314.0
15:38:30,1018.0,-12658.0,-314.0
15:38:30,1018.0,-12658.0,-314.0
15:38:30,1037.0,-12642.0,-292.0
15:38:30,1037.0,-12642.0,-292.0
15:38:30,1037.0,-12642.0,-292.0
15:38:30,1037.0,-12642.0,-292.0
15:38:30,1023.0,-12642.0,-266.0
15:38:30,1023.0,-12642.0,-266.0
15:38:30,1023.0,-12642.0,-266.0
15:38:30,1023.0,-12642.0,-266.0
15:38:30,1026.0,-12624.0,-256.0
15:38:30,1026.0,-12624.0,-256.0
15:38:30,1026.0,-12624.0,-256.0
15:38:30,1026.0,-12624.0,-256.0
15:38:30,1047.0,-12623.0,-233.0
15:38:30,1047.0,-12623.0,-233.0
15:38:30,1047.0,-12623.0,-233.0
15:38:30,1047.0,-12623.0,-233.0
15:38:30,1062.0,-12620.0,-210.0
15:38:30,1062.0,-12620.0,-210.0
15:38:30,1062.0,-12620.0,-210.0
15:38:30,1062.0,-12620.0,-210.0
15:38:30,1029.0,-12609.0,-207.0
15:38:30,1029.0,-12609.0,-207.0
