TimeStamp,ecg,ppg,SPO2
11:18:08,227.0,-7710.0,-262.0
11:18:08,227.0,-7710.0,-262.0
11:18:08,227.0,-7710.0,-262.0
11:18:08,228.0,-7610.0,81.0
11:18:08,228.0,-7610.0,81.0
11:18:08,228.0,-7610.0,81.0
11:18:08,228.0,-7610.0,81.0
11:18:08,250.0,-7475.0,495.0
11:18:08,250.0,-7475.0,495.0
11:18:08,250.0,-7475.0,495.0
11:18:08,250.0,-7475.0,495.0
11:18:08,263.0,-7369.0,859.0
11:18:08,263.0,-7369.0,859.0
11:18:08,263.0,-7369.0,859.0
11:18:08,263.0,-7369.0,859.0
11:18:08,241.0,-7342.0,1036.0
11:18:08,241.0,-7342.0,1036.0
11:18:08,241.0,-7342.0,1036.0
11:18:08,241.0,-7342.0,1036.0
11:18:08,268.0,-7355.0,1081.0
11:18:08,268.0,-7355.0,1081.0
11:18:08,268.0,-7355.0,1081.0
11:18:08,268.0,-7355.0,1081.0
11:18:08,218.0,-7394.0,1065.0
11:18:08,218.0,-7394.0,1065.0
11:18:08,218.0,-7394.0,1065.0
11:18:08,218.0,-7394.0,1065.0
11:18:08,252.0,-7379.0,1156.0
11:18:08,252.0,-7379.0,1156.0
11:18:08,252.0,-7379.0,1156.0
11:18:08,252.0,-7379.0,1156.0
11:18:08,201.0,-7361.0,1236.0
11:18:08,201.0,-7361.0,1236.0
11:18:08,201.0,-7361.0,1236.0
11:18:08,228.0,-7610.0,81.0
11:18:08,228.0,-7610.0,81.0
11:18:08,183.0,-7447.0,1084.0
11:18:08,183.0,-7447.0,1084.0
11:18:08,183.0,-7447.0,1084.0
11:18:08,183.0,-7447.0,1084.0
11:18:08,163.0,-7583.0,832.0
11:18:08,163.0,-7583.0,832.0
11:18:08,163.0,-7583.0,832.0
11:18:08,163.0,-7583.0,832.0
11:18:08,414.0,-7621.0,724.0
11:18:08,414.0,-7621.0,724.0
11:18:08,414.0,-7621.0,724.0
11:18:08,414.0,-7621.0,724.0
11:18:08,-71.0,-7686.0,616.0
11:18:08,-71.0,-7686.0,616.0
11:18:08,-71.0,-7686.0,616.0
11:18:08,-71.0,-7686.0,616.0
11:18:08,-67.0,-7765.0,426.0
11:18:08,-67.0,-7765.0,426.0
11:18:08,-67.0,-7765.0,426.0
11:18:08,-67.0,-7765.0,426.0
11:18:08,196.0,-7888.0,283.0
11:18:08,196.0,-7888.0,283.0
11:18:08,196.0,-7888.0,283.0
11:18:08,196.0,-7888.0,283.0
11:18:08,227.0,-8131.0,13.0
11:18:08,227.0,-8131.0,13.0
11:18:08,227.0,-8131.0,13.0
11:18:08,198.0,-8360.0,-220.0
11:18:08,198.0,-8360.0,-220.0
11:18:08,198.0,-8360.0,-220.0
11:18:08,198.0,-8360.0,-220.0
11:18:08,271.0,-8979.0,-502.0
11:18:08,271.0,-8979.0,-502.0
11:18:08,271.0,-8979.0,-502.0
11:18:08,271.0,-8979.0,-502.0
11:18:08,261.0,-9281.0,-166.0
11:18:08,261.0,-9281.0,-166.0
11:18:08,261.0,-9281.0,-166.0
11:18:08,261.0,-9281.0,-166.0
11:18:08,250.0,-9960.0,-912.0
11:18:08,250.0,-9960.0,-912.0
11:18:08,250.0,-9960.0,-912.0
11:18:08,250.0,-9960.0,-912.0
11:18:08,297.0,-11260.0,-2236.0
11:18:08,297.0,-11260.0,-2236.0
11:18:08,297.0,-11260.0,-2236.0
11:18:08,297.0,-11260.0,-2236.0
11:18:08,317.0,-11535.0,-2655.0
11:18:08,317.0,-11535.0,-2655.0
11:18:08,317.0,-11535.0,-2655.0
11:18:08,317.0,-11535.0,-2655.0
11:18:08,315.0,-10824.0,-1852.0
11:18:08,315.0,-10824.0,-1852.0
11:18:08,-8164.0,-8448.0,-24488.0
11:18:08,-8164.0,-8448.0,-24488.0
11:18:08,-8164.0,-8448.0,-24488.0
11:18:08,-8164.0,-8448.0,-24488.0
11:18:08,310.0,-9593.0,-687.0
11:18:08,310.0,-9593.0,-687.0
11:18:08,310.0,-9593.0,-687.0
11:18:08,310.0,-9593.0,-687.0
11:18:08,297.0,-9204.0,-381.0
11:18:08,297.0,-9204.0,-381.0
11:18:08,297.0,-9204.0,-381.0
11:18:08,297.0,-9204.0,-381.0
11:18:08,253.0,-8626.0,171.0
11:18:08,253.0,-8626.0,171.0
11:18:08,253.0,-8626.0,171.0
11:18:08,253.0,-8626.0,171.0
11:18:08,298.0,-7860.0,927.0
11:18:08,298.0,-7860.0,927.0
11:18:08,298.0,-7860.0,927.0
11:18:08,298.0,-7860.0,927.0
11:18:08,269.0,-7492.0,1253.0
11:18:08,269.0,-7492.0,1253.0
11:18:08,269.0,-7492.0,1253.0
11:18:08,269.0,-7492.0,1253.0
11:18:08,269.0,-7293.0,1443.0
11:18:08,269.0,-7293.0,1443.0
11:18:08,269.0,-7293.0,1443.0
11:18:08,269.0,-7293.0,1443.0
11:18:08,276.0,-7073.0,1634.0
11:18:08,276.0,-7073.0,1634.0
11:18:08,276.0,-7073.0,1634.0
11:18:08,276.0,-7073.0,1634.0
11:18:08,284.0,-6803.0,1900.0
11:18:09,284.0,-6803.0,1900.0
11:18:09,284.0,-6803.0,1900.0
11:18:09,284.0,-6803.0,1900.0
11:18:09,294.0,-6457.0,2337.0
11:18:09,294.0,-6457.0,2337.0
11:18:09,294.0,-6457.0,2337.0
11:18:09,294.0,-6457.0,2337.0
11:18:09,346.0,-6093.0,2907.0
11:18:09,346.0,-6093.0,2907.0
11:18:09,346.0,-6093.0,2907.0
11:18:09,346.0,-6093.0,2907.0
11:18:09,278.0,-5810.0,3316.0
11:18:09,278.0,-5810.0,3316.0
11:18:09,278.0,-5810.0,3316.0
11:18:09,278.0,-5810.0,3316.0
11:18:09,285.0,-5571.0,3629.0
11:18:09,285.0,-5571.0,3629.0
11:18:09,285.0,-5571.0,3629.0
11:18:09,285.0,-5571.0,3629.0
11:18:09,277.0,-5460.0,3746.0
11:18:09,277.0,-5460.0,3746.0
11:18:09,277.0,-5460.0,3746.0
11:18:09,277.0,-5460.0,3746.0
11:18:09,295.0,-5426.0,3774.0
11:18:09,295.0,-5426.0,3774.0
11:18:09,295.0,-5426.0,3774.0
11:18:09,295.0,-5426.0,3774.0
11:18:09,515.0,-5476.0,3705.0
11:18:09,515.0,-5476.0,3705.0
11:18:09,515.0,-5476.0,3705.0
11:18:09,515.0,-5476.0,3705.0
11:18:09,-380.0,-5525.0,3608.0
11:18:09,-380.0,-5525.0,3608.0
11:18:09,-380.0,-5525.0,3608.0
11:18:09,-380.0,-5525.0,3608.0
11:18:09,223.0,-5579.0,3512.0
11:18:09,223.0,-5579.0,3512.0
11:18:09,223.0,-5579.0,3512.0
11:18:09,223.0,-5579.0,3512.0
11:18:09,285.0,-5629.0,3465.0
11:18:09,285.0,-5629.0,3465.0
11:18:09,285.0,-5629.0,3465.0
11:18:09,285.0,-5629.0,3465.0
11:18:09,306.0,-5638.0,3435.0
11:18:09,306.0,-5638.0,3435.0
11:18:09,306.0,-5638.0,3435.0
11:18:09,306.0,-5638.0,3435.0
11:18:09,288.0,-5636.0,3450.0
11:18:09,288.0,-5636.0,3450.0
11:18:09,288.0,-5636.0,3450.0
11:18:09,288.0,-5636.0,3450.0
11:18:09,337.0,-5647.0,3469.0
11:18:09,337.0,-5647.0,3469.0
11:18:09,337.0,-5647.0,3469.0
11:18:09,337.0,-5647.0,3469.0
11:18:09,307.0,-5635.0,3482.0
11:18:09,307.0,-5635.0,3482.0
11:18:09,307.0,-5635.0,3482.0
11:18:09,307.0,-5635.0,3482.0
11:18:09,329.0,-5632.0,3502.0
11:18:09,329.0,-5632.0,3502.0
11:18:09,329.0,-5632.0,3502.0
11:18:09,329.0,-5632.0,3502.0
11:18:09,349.0,-5587.0,3568.0
11:18:09,349.0,-5587.0,3568.0
11:18:09,349.0,-5587.0,3568.0
11:18:09,349.0,-5587.0,3568.0
11:18:09,341.0,-5618.0,3530.0
11:18:09,341.0,-5618.0,3530.0
11:18:09,341.0,-5618.0,3530.0
11:18:09,341.0,-5618.0,3530.0
11:18:09,357.0,-5727.0,3325.0
11:18:09,357.0,-5727.0,3325.0
11:18:09,357.0,-5727.0,3325.0
11:18:09,357.0,-5727.0,3325.0
11:18:09,332.0,-5836.0,3089.0
11:18:09,332.0,-5836.0,3089.0
11:18:09,332.0,-5836.0,3089.0
11:18:09,332.0,-5836.0,3089.0
11:18:09,329.0,-5930.0,2896.0
11:18:09,329.0,-5930.0,2896.0
11:18:09,329.0,-5930.0,2896.0
11:18:09,329.0,-5930.0,2896.0
11:18:09,305.0,-6012.0,2745.0
11:18:09,305.0,-6012.0,2745.0
11:18:09,305.0,-6012.0,2745.0
11:18:09,305.0,-6012.0,2745.0
11:18:09,306.0,-6084.0,2657.0
11:18:09,306.0,-6084.0,2657.0
11:18:09,306.0,-6084.0,2657.0
11:18:09,306.0,-6084.0,2657.0
11:18:09,317.0,-6104.0,2620.0
11:18:09,317.0,-6104.0,2620.0
11:18:09,317.0,-6104.0,2620.0
11:18:09,317.0,-6104.0,2620.0
11:18:09,330.0,-6129.0,2619.0
11:18:09,330.0,-6129.0,2619.0
11:18:09,330.0,-6129.0,2619.0
11:18:09,330.0,-6129.0,2619.0
11:18:09,319.0,-6131.0,2628.0
11:18:09,319.0,-6131.0,2628.0
11:18:09,319.0,-6131.0,2628.0
11:18:09,319.0,-6131.0,2628.0
11:18:09,334.0,-6166.0,2635.0
11:18:09,334.0,-6166.0,2635.0
11:18:09,334.0,-6166.0,2635.0
11:18:09,334.0,-6166.0,2635.0
11:18:09,299.0,-6175.0,2630.0
11:18:09,299.0,-6175.0,2630.0
11:18:09,299.0,-6175.0,2630.0
11:18:09,299.0,-6175.0,2630.0
11:18:09,302.0,-6183.0,2617.0
11:18:09,302.0,-6183.0,2617.0
11:18:09,302.0,-6183.0,2617.0
11:18:09,302.0,-6183.0,2617.0
11:18:09,371.0,-6211.0,2602.0
11:18:09,371.0,-6211.0,2602.0
11:18:09,371.0,-6211.0,2602.0
11:18:09,371.0,-6211.0,2602.0
11:18:09,292.0,-6234.0,2567.0
11:18:09,292.0,-6234.0,2567.0
11:18:09,292.0,-6234.0,2567.0
11:18:09,292.0,-6234.0,2567.0
11:18:09,257.0,-6290.0,2505.0
11:18:09,257.0,-6290.0,2505.0
11:18:09,257.0,-6290.0,2505.0
11:18:09,257.0,-6290.0,2505.0
11:18:09,275.0,-6323.0,2435.0
11:18:09,275.0,-6323.0,2435.0
11:18:09,275.0,-6323.0,2435.0
11:18:09,275.0,-6323.0,2435.0
11:18:09,404.0,-6370.0,2356.0
11:18:09,404.0,-6370.0,2356.0
11:18:09,404.0,-6370.0,2356.0
11:18:09,404.0,-6370.0,2356.0
11:18:09,341.0,-6403.0,2313.0
11:18:09,341.0,-6403.0,2313.0
11:18:09,341.0,-6403.0,2313.0
11:18:09,341.0,-6403.0,2313.0
11:18:09,-318.0,-6428.0,2257.0
11:18:09,-318.0,-6428.0,2257.0
11:18:09,-318.0,-6428.0,2257.0
11:18:09,-318.0,-6428.0,2257.0
11:18:09,298.0,-6450.0,2248.0
11:18:09,298.0,-6450.0,2248.0
11:18:09,298.0,-6450.0,2248.0
11:18:09,298.0,-6450.0,2248.0
11:18:09,284.0,-6460.0,2230.0
11:18:09,284.0,-6460.0,2230.0
11:18:09,284.0,-6460.0,2230.0
11:18:09,284.0,-6460.0,2230.0
11:18:09,319.0,-6492.0,2184.0
11:18:09,319.0,-6492.0,2184.0
11:18:09,319.0,-6492.0,2184.0
11:18:09,319.0,-6492.0,2184.0
11:18:09,319.0,-6526.0,2112.0
11:18:09,319.0,-6526.0,2112.0
11:18:09,319.0,-6526.0,2112.0
11:18:09,319.0,-6526.0,2112.0
11:18:09,310.0,-6553.0,2060.0
11:18:09,310.0,-6553.0,2060.0
11:18:09,310.0,-6553.0,2060.0
